movie_id,movie_embedding
337,"0.0,0.036983613,0.0,0.034462262,0.0,0.0,0.0,1.2454271"
338,"0.0,0.032176275,0.0,0.03735229,0.0,0.0,0.0,0.6093854"
339,"0.0,0.034399174,0.0,0.03553795,0.0,0.0,0.0,0.8663001"
340,"0.0,0.035299983,0.0,0.034995306,0.0,0.0,0.0,1.0135734"
341,"0.0,0.03215241,0.0,0.037629433,0.0,0.0,0.0,0.6204723"
342,"0.0,0.036293633,0.0,0.034629922,0.0,0.0,0.0,1.1336231"
343,"0.0,0.032703266,0.0,0.037139814,0.0,0.0,0.0,0.6320125"
344,"0.0,0.034259703,0.0,0.035432145,0.0,0.0,0.0,0.8457775"
345,"0.0,0.036680162,0.0,0.034465667,0.0,0.0,0.0,1.2025335"
346,"0.0,0.03617287,0.0,0.034529746,0.0,0.0,0.0,1.1232548"
347,"0.0,0.03357636,0.0,0.036392406,0.0,0.0,0.0,0.7938397"
348,"0.0,0.036223937,0.0,0.034636315,0.0,0.0,0.0,1.11345"
349,"0.0,0.036653955,0.0,0.0345322,0.0,0.0,0.0,1.1712602"
350,"0.0,0.034930836,0.0,0.035129365,0.0,0.0,0.0,0.9739102"
351,"0.0,0.03288353,0.0,0.03718748,0.0,0.0,0.0,0.7011668"
352,"0.0,0.031676132,0.0,0.037675105,0.0,0.0,0.0,0.5351118"
353,"0.0,0.035048943,0.0,0.035141755,0.0,0.0,0.0,0.9523486"
354,"0.0,0.031406436,0.0,0.038414285,0.0,0.0,0.0,0.51111555"
355,"0.0,0.030838,0.0,0.03858653,0.0,0.0,0.0,0.42195693"
356,"0.0,0.039141048,0.0,0.033805743,0.0,0.0,0.0,1.5242635"
357,"0.0,0.036305316,0.0,0.03475611,0.0,0.0,0.0,1.1207407"
358,"0.0,0.033257365,0.0,0.036726125,0.0,0.0,0.0,0.75277174"
359,"0.0,0.034111146,0.0,0.03590402,0.0,0.0,0.0,0.8481616"
360,"0.0,0.03179528,0.0,0.037601043,0.0,0.0,0.0,0.5595695"
361,"0.0,0.034825683,0.0,0.035286434,0.0,0.0,0.0,0.9560003"
362,"0.0,0.03398417,0.0,0.035732348,0.0,0.0,0.0,0.84274757"
363,"0.0,0.036837026,0.0,0.034408804,0.0,0.0,0.0,1.2542702"
364,"0.0,0.036012486,0.0,0.034658644,0.0,0.0,0.0,1.0945197"
365,"0.0,0.03398683,0.0,0.03586826,0.0,0.0,0.0,0.85665065"
366,"0.0,0.0308248,0.0,0.038095817,0.0,0.0,0.0,0.42565274"
367,"0.0,0.034171026,0.0,0.03539642,0.0,0.0,0.0,0.8421489"
368,"0.0,0.0341053,0.0,0.03550682,0.0,0.0,0.0,0.8423327"
369,"0.0,0.03401575,0.0,0.036078673,0.0,0.0,0.0,0.8268282"
370,"0.0,0.033236444,0.0,0.03639677,0.0,0.0,0.0,0.71060276"
371,"0.0,0.033308398,0.0,0.03667489,0.0,0.0,0.0,0.7531813"
372,"0.0,0.03283021,0.0,0.037145328,0.0,0.0,0.0,0.68936765"
373,"0.0,0.035310928,0.0,0.035047293,0.0,0.0,0.0,0.99623615"
374,"0.0,0.028422467,0.0,0.040843524,0.0,0.0,0.0,0.123767465"
375,"0.0,0.03335104,0.0,0.03659268,0.0,0.0,0.0,0.76011026"
376,"0.0,0.03433559,0.0,0.035454165,0.0,0.0,0.0,0.86559296"
377,"0.0,0.035354793,0.0,0.035106864,0.0,0.0,0.0,0.999358"
378,"0.0,0.033605393,0.0,0.035915,0.0,0.0,0.0,0.75987184"
379,"0.0,0.03305313,0.0,0.036434557,0.0,0.0,0.0,0.6588142"
380,"0.0,0.03549575,0.0,0.03497736,0.0,0.0,0.0,1.0161233"
381,"0.0,0.032070138,0.0,0.037998892,0.0,0.0,0.0,0.58742964"
382,"0.0,0.033807665,0.0,0.036236655,0.0,0.0,0.0,0.8093691"
383,"0.0,0.033329282,0.0,0.036683533,0.0,0.0,0.0,0.76531684"
384,"0.0,0.030623525,0.0,0.03832041,0.0,0.0,0.0,0.39504763"
385,"0.0,0.034046087,0.0,0.036112133,0.0,0.0,0.0,0.83177495"
386,"0.0,0.033651832,0.0,0.036350597,0.0,0.0,0.0,0.81121755"
387,"0.0,0.032589916,0.0,0.03678654,0.0,0.0,0.0,0.64542204"
388,"0.0,0.03539922,0.0,0.03494982,0.0,0.0,0.0,1.032963"
389,"0.0,0.034160472,0.0,0.035836123,0.0,0.0,0.0,0.8618103"
390,"0.0,0.033979192,0.0,0.036003426,0.0,0.0,0.0,0.8314462"
391,"0.0,0.03283398,0.0,0.037216447,0.0,0.0,0.0,0.7035"
392,"0.0,0.033531025,0.0,0.036252953,0.0,0.0,0.0,0.76497936"
393,"0.0,0.027689498,0.0,0.04186944,0.0,0.0,0.0,0.0336152"
394,"0.0,0.033905208,0.0,0.035400666,0.0,0.0,0.0,0.8001586"
395,"0.0,0.034033105,0.0,0.036104582,0.0,0.0,0.0,0.8266845"
396,"0.0,0.034022797,0.0,0.036131736,0.0,0.0,0.0,0.83146846"
397,"0.0,0.028898548,0.0,0.040171187,0.0,0.0,0.0,0.17301404"
398,"0.0,0.035596814,0.0,0.035067886,0.0,0.0,0.0,1.0789032"
399,"0.0,0.033885114,0.0,0.03593075,0.0,0.0,0.0,0.82881963"
400,"0.0,0.034060888,0.0,0.035688683,0.0,0.0,0.0,0.86567366"
401,"0.0,0.031886563,0.0,0.037180178,0.0,0.0,0.0,0.54360867"
402,"0.0,0.03342513,0.0,0.03592279,0.0,0.0,0.0,0.7498173"
403,"0.0,0.03414233,0.0,0.036075566,0.0,0.0,0.0,0.839978"
404,"0.0,0.035798717,0.0,0.03510309,0.0,0.0,0.0,1.0807407"
405,"0.0,0.031654682,0.0,0.037687283,0.0,0.0,0.0,0.51930344"
406,"0.0,0.034232937,0.0,0.03586442,0.0,0.0,0.0,0.8578657"
407,"0.0,0.031674948,0.0,0.037993193,0.0,0.0,0.0,0.5383711"
408,"0.0,0.035476975,0.0,0.0349925,0.0,0.0,0.0,1.0269206"
409,"0.0,0.033276547,0.0,0.03650073,0.0,0.0,0.0,0.7465446"
410,"0.0,0.031920116,0.0,0.03761992,0.0,0.0,0.0,0.5482933"
411,"0.0,0.03300775,0.0,0.03680226,0.0,0.0,0.0,0.69346786"
412,"0.0,0.03545964,0.0,0.034898072,0.0,0.0,0.0,1.0268824"
413,"0.0,0.030562067,0.0,0.038640697,0.0,0.0,0.0,0.39223152"
414,"0.0,0.03027926,0.0,0.038993705,0.0,0.0,0.0,0.34925726"
415,"0.0,0.031685907,0.0,0.03776694,0.0,0.0,0.0,0.5322276"
416,"0.0,0.031161966,0.0,0.038885985,0.0,0.0,0.0,0.49645448"
417,"0.0,0.035465635,0.0,0.03490565,0.0,0.0,0.0,1.0248884"
418,"0.0,0.0332999,0.0,0.036983196,0.0,0.0,0.0,0.7356954"
419,"0.0,0.030739084,0.0,0.03869442,0.0,0.0,0.0,0.40149203"
420,"0.0,0.02828864,0.0,0.040973708,0.0,0.0,0.0,0.12605864"
421,"0.0,0.03571941,0.0,0.03484582,0.0,0.0,0.0,1.0568544"
422,"0.0,0.033116944,0.0,0.036620043,0.0,0.0,0.0,0.6990211"
423,"0.0,0.032593966,0.0,0.036749166,0.0,0.0,0.0,0.63164306"
424,"0.0,0.033945095,0.0,0.036061984,0.0,0.0,0.0,0.8207685"
425,"0.0,0.03454361,0.0,0.035384074,0.0,0.0,0.0,0.9192088"
426,"0.0,0.03468343,0.0,0.035293296,0.0,0.0,0.0,0.9145798"
427,"0.0,0.032208,0.0,0.037467293,0.0,0.0,0.0,0.5872857"
428,"0.0,0.037357297,0.0,0.03422646,0.0,0.0,0.0,1.2810688"
429,"0.0,0.027975284,0.0,0.041174542,0.0,0.0,0.0,0.079386204"
430,"0.0,0.034870263,0.0,0.035242278,0.0,0.0,0.0,0.96018183"
431,"0.0,0.03590685,0.0,0.03476897,0.0,0.0,0.0,1.0776693"
432,"0.0,0.030400721,0.0,0.038927656,0.0,0.0,0.0,0.36974883"
433,"0.0,0.03417126,0.0,0.035388667,0.0,0.0,0.0,0.84642035"
434,"0.0,0.03371157,0.0,0.035617076,0.0,0.0,0.0,0.76846415"
435,"0.0,0.031987708,0.0,0.03737321,0.0,0.0,0.0,0.57253855"
436,"0.0,0.031792883,0.0,0.03810307,0.0,0.0,0.0,0.5643902"
437,"0.0,0.033514783,0.0,0.03590015,0.0,0.0,0.0,0.74157286"
438,"0.0,0.03282638,0.0,0.03665366,0.0,0.0,0.0,0.6683385"
439,"0.0,0.03442363,0.0,0.035771143,0.0,0.0,0.0,0.8838948"
440,"0.0,0.03645812,0.0,0.03451756,0.0,0.0,0.0,1.1617519"
441,"0.0,0.03690064,0.0,0.03467117,0.0,0.0,0.0,1.201706"
442,"0.0,0.03236759,0.0,0.03711719,0.0,0.0,0.0,0.5799903"
443,"0.0,0.03584838,0.0,0.034728553,0.0,0.0,0.0,1.1069422"
444,"0.0,0.03278469,0.0,0.036495376,0.0,0.0,0.0,0.67169696"
445,"0.0,0.031027133,0.0,0.03824383,0.0,0.0,0.0,0.45388195"
446,"0.0,0.03656918,0.0,0.03439006,0.0,0.0,0.0,1.1810489"
447,"0.0,0.03242861,0.0,0.037035618,0.0,0.0,0.0,0.6083462"
448,"0.0,0.035959415,0.0,0.03464488,0.0,0.0,0.0,1.1182065"
449,"0.0,0.03300082,0.0,0.036558073,0.0,0.0,0.0,0.69674975"
450,"0.0,0.034659274,0.0,0.035585362,0.0,0.0,0.0,0.8966294"
451,"0.0,0.032931317,0.0,0.037113704,0.0,0.0,0.0,0.7077961"
452,"0.0,0.035893463,0.0,0.03481433,0.0,0.0,0.0,1.0742738"
453,"0.0,0.033519812,0.0,0.036161523,0.0,0.0,0.0,0.74777454"
454,"0.0,0.034700956,0.0,0.035416223,0.0,0.0,0.0,0.9122298"
455,"0.0,0.03176109,0.0,0.038181894,0.0,0.0,0.0,0.56140435"
456,"0.0,0.03475068,0.0,0.035367906,0.0,0.0,0.0,0.9256501"
457,"0.0,0.038558062,0.0,0.033938356,0.0,0.0,0.0,1.4221663"
458,"0.0,0.03220541,0.0,0.037840623,0.0,0.0,0.0,0.621716"
459,"0.0,0.0322533,0.0,0.036900006,0.0,0.0,0.0,0.58324325"
460,"0.0,0.03217756,0.0,0.03715165,0.0,0.0,0.0,0.6086688"
461,"0.0,0.03393022,0.0,0.03607108,0.0,0.0,0.0,0.83704597"
462,"0.0,0.030143926,0.0,0.038888697,0.0,0.0,0.0,0.34124082"
463,"0.0,0.03513547,0.0,0.035061285,0.0,0.0,0.0,0.99547046"
464,"0.0,0.03349043,0.0,0.03586832,0.0,0.0,0.0,0.7562896"
465,"0.0,0.034788333,0.0,0.03524585,0.0,0.0,0.0,0.93085146"
466,"0.0,0.033521928,0.0,0.035993073,0.0,0.0,0.0,0.7455674"
467,"0.0,0.033552714,0.0,0.035977267,0.0,0.0,0.0,0.75158525"
468,"0.0,0.03376214,0.0,0.035936914,0.0,0.0,0.0,0.7629856"
469,"0.0,0.031726703,0.0,0.038247958,0.0,0.0,0.0,0.5688931"
470,"0.0,0.031092228,0.0,0.038188,0.0,0.0,0.0,0.46526182"
471,"0.0,0.034804583,0.0,0.03522206,0.0,0.0,0.0,0.939239"
472,"0.0,0.032958187,0.0,0.03697544,0.0,0.0,0.0,0.71822304"
473,"0.0,0.028181532,0.0,0.041160848,0.0,0.0,0.0,0.09637132"
474,"0.0,0.036654707,0.0,0.034640998,0.0,0.0,0.0,1.1866972"
475,"0.0,0.037263785,0.0,0.034368902,0.0,0.0,0.0,1.2642728"
476,"0.0,0.032267068,0.0,0.037781846,0.0,0.0,0.0,0.6137279"
477,"0.0,0.03506586,0.0,0.035076447,0.0,0.0,0.0,0.9949163"
478,"0.0,0.031866144,0.0,0.037678476,0.0,0.0,0.0,0.5468889"
479,"0.0,0.03015589,0.0,0.039062507,0.0,0.0,0.0,0.32969058"
480,"0.0,0.036402524,0.0,0.0347018,0.0,0.0,0.0,1.1318595"
481,"0.0,0.034581095,0.0,0.035125356,0.0,0.0,0.0,0.93501645"
482,"0.0,0.034473076,0.0,0.035333928,0.0,0.0,0.0,0.89012605"
483,"0.0,0.03490478,0.0,0.03497509,0.0,0.0,0.0,0.9736806"
484,"0.0,0.033688985,0.0,0.036092658,0.0,0.0,0.0,0.78672063"
485,"0.0,0.029242788,0.0,0.039918825,0.0,0.0,0.0,0.2347154"
486,"0.0,0.03145691,0.0,0.037923165,0.0,0.0,0.0,0.5002936"
487,"0.0,0.029767096,0.0,0.039310683,0.0,0.0,0.0,0.32160792"
488,"0.0,0.03336349,0.0,0.03643433,0.0,0.0,0.0,0.78592664"
489,"0.0,0.030601222,0.0,0.03902423,0.0,0.0,0.0,0.38535234"
490,"0.0,0.033914384,0.0,0.035826053,0.0,0.0,0.0,0.81582713"
491,"0.0,0.034105398,0.0,0.03615365,0.0,0.0,0.0,0.81551635"
492,"0.0,0.035701424,0.0,0.034811802,0.0,0.0,0.0,1.0438068"
493,"0.0,0.035492804,0.0,0.03484534,0.0,0.0,0.0,1.0327685"
494,"0.0,0.034028653,0.0,0.035646994,0.0,0.0,0.0,0.8045719"
495,"0.0,0.03515765,0.0,0.035051886,0.0,0.0,0.0,0.99851763"
496,"0.0,0.03411729,0.0,0.035923466,0.0,0.0,0.0,0.85997534"
497,"0.0,0.038456175,0.0,0.034100384,0.0,0.0,0.0,1.4265885"
498,"0.0,0.035574816,0.0,0.034926057,0.0,0.0,0.0,1.0389216"
499,"0.0,0.03296576,0.0,0.03675218,0.0,0.0,0.0,0.68020916"
500,"0.0,0.03488784,0.0,0.035266615,0.0,0.0,0.0,0.93395615"
501,"0.0,0.035767898,0.0,0.03488383,0.0,0.0,0.0,1.0790774"
502,"0.0,0.028429644,0.0,0.040767778,0.0,0.0,0.0,0.12339562"
503,"0.0,0.034092177,0.0,0.035988677,0.0,0.0,0.0,0.84436417"
504,"0.0,0.032485094,0.0,0.036896028,0.0,0.0,0.0,0.6136598"
505,"0.0,0.03203711,0.0,0.03740699,0.0,0.0,0.0,0.57611585"
506,"0.0,0.035811152,0.0,0.034840286,0.0,0.0,0.0,1.0530975"
507,"0.0,0.036880124,0.0,0.034561064,0.0,0.0,0.0,1.2335508"
508,"0.0,0.037146788,0.0,0.034402292,0.0,0.0,0.0,1.2753229"
509,"0.0,0.036631957,0.0,0.03446862,0.0,0.0,0.0,1.1915026"
510,"0.0,0.030615164,0.0,0.03918835,0.0,0.0,0.0,0.42599598"
511,"0.0,0.03324181,0.0,0.036793295,0.0,0.0,0.0,0.73433876"
512,"0.0,0.033445228,0.0,0.035726443,0.0,0.0,0.0,0.7163656"
513,"0.0,0.032231756,0.0,0.036943264,0.0,0.0,0.0,0.6018004"
514,"0.0,0.035584893,0.0,0.034876443,0.0,0.0,0.0,1.0176582"
515,"0.0,0.037513558,0.0,0.034188062,0.0,0.0,0.0,1.3034519"
516,"0.0,0.033779908,0.0,0.0363058,0.0,0.0,0.0,0.8136237"
517,"0.0,0.0343745,0.0,0.03609174,0.0,0.0,0.0,0.86724174"
518,"0.0,0.032477174,0.0,0.037128698,0.0,0.0,0.0,0.63030297"
519,"0.0,0.027399011,0.0,0.042099476,0.0,0.0,0.0,0.021309942"
520,"0.0,0.033814427,0.0,0.035694145,0.0,0.0,0.0,0.7817591"
521,"0.0,0.034276832,0.0,0.035304338,0.0,0.0,0.0,0.8583765"
522,"0.0,0.03606397,0.0,0.03466393,0.0,0.0,0.0,1.114507"
523,"0.0,0.036545746,0.0,0.034599133,0.0,0.0,0.0,1.1758673"
524,"0.0,0.03649033,0.0,0.03443937,0.0,0.0,0.0,1.196445"
525,"0.0,0.034152962,0.0,0.035994757,0.0,0.0,0.0,0.8596884"
526,"0.0,0.034428746,0.0,0.03555847,0.0,0.0,0.0,0.89267796"
527,"0.0,0.044629153,0.0,0.031836763,0.0,0.0,0.0,2.2731977"
528,"0.0,0.03363294,0.0,0.036393706,0.0,0.0,0.0,0.8028487"
529,"0.0,0.036501452,0.0,0.03454133,0.0,0.0,0.0,1.1673065"
530,"0.0,0.033935204,0.0,0.035938807,0.0,0.0,0.0,0.83991086"
531,"0.0,0.037253745,0.0,0.03432424,0.0,0.0,0.0,1.2679005"
532,"0.0,0.03257494,0.0,0.03691204,0.0,0.0,0.0,0.63944507"
533,"0.0,0.032251332,0.0,0.03702529,0.0,0.0,0.0,0.5821332"
534,"0.0,0.035567164,0.0,0.034974128,0.0,0.0,0.0,1.0409416"
535,"0.0,0.036765523,0.0,0.034617174,0.0,0.0,0.0,1.2012587"
536,"0.0,0.034119662,0.0,0.0358996,0.0,0.0,0.0,0.8573146"
537,"0.0,0.034112185,0.0,0.03599571,0.0,0.0,0.0,0.8361509"
538,"0.0,0.035218738,0.0,0.03494384,0.0,0.0,0.0,0.9963526"
539,"0.0,0.036320668,0.0,0.034656487,0.0,0.0,0.0,1.1349208"
540,"0.0,0.02962529,0.0,0.039454326,0.0,0.0,0.0,0.31717718"
541,"0.0,0.040234994,0.0,0.033260692,0.0,0.0,0.0,1.6672728"
542,"0.0,0.031807955,0.0,0.037451435,0.0,0.0,0.0,0.5527861"
543,"0.0,0.035291985,0.0,0.0350456,0.0,0.0,0.0,0.9942558"
544,"0.0,0.02991803,0.0,0.03914215,0.0,0.0,0.0,0.31244087"
545,"0.0,0.034263905,0.0,0.03593086,0.0,0.0,0.0,0.8634622"
546,"0.0,0.027490836,0.0,0.041958675,0.0,0.0,0.0,0.019296974"
547,"0.0,0.029656155,0.0,0.039146356,0.0,0.0,0.0,0.2873528"
548,"0.0,0.031372037,0.0,0.03782663,0.0,0.0,0.0,0.48593363"
549,"0.0,0.037526682,0.0,0.03416379,0.0,0.0,0.0,1.336633"
550,"0.0,0.032623623,0.0,0.036874626,0.0,0.0,0.0,0.64471614"
551,"0.0,0.036028422,0.0,0.034893934,0.0,0.0,0.0,1.086137"
552,"0.0,0.034664817,0.0,0.035289623,0.0,0.0,0.0,0.9111898"
553,"0.0,0.035802446,0.0,0.03475748,0.0,0.0,0.0,1.0831699"
554,"0.0,0.03399404,0.0,0.035979234,0.0,0.0,0.0,0.8065387"
555,"0.0,0.037446976,0.0,0.034275297,0.0,0.0,0.0,1.2890465"
556,"0.0,0.037801966,0.0,0.034065746,0.0,0.0,0.0,1.3802184"
557,"0.0,0.034339152,0.0,0.03573495,0.0,0.0,0.0,0.8783318"
558,"0.0,0.027873196,0.0,0.041545533,0.0,0.0,0.0,0.056627482"
559,"0.0,0.032407004,0.0,0.036943838,0.0,0.0,0.0,0.6124768"
560,"0.0,0.034234863,0.0,0.03594085,0.0,0.0,0.0,0.8626572"
561,"0.0,0.034063045,0.0,0.035960916,0.0,0.0,0.0,0.81881225"
562,"0.0,0.036616154,0.0,0.03463629,0.0,0.0,0.0,1.1972528"
563,"0.0,0.034505457,0.0,0.035530925,0.0,0.0,0.0,0.90403265"
564,"0.0,0.03248225,0.0,0.036911603,0.0,0.0,0.0,0.62716734"
565,"0.0,0.032538045,0.0,0.036469437,0.0,0.0,0.0,0.61458313"
566,"0.0,0.033008017,0.0,0.036662564,0.0,0.0,0.0,0.671358"
567,"0.0,0.034526385,0.0,0.03573196,0.0,0.0,0.0,0.8700942"
568,"0.0,0.035014626,0.0,0.035043757,0.0,0.0,0.0,0.97464174"
569,"0.0,0.03419472,0.0,0.03548143,0.0,0.0,0.0,0.8418728"
570,"0.0,0.033862475,0.0,0.03625355,0.0,0.0,0.0,0.8104735"
571,"0.0,0.03335956,0.0,0.036696114,0.0,0.0,0.0,0.75718796"
572,"0.0,0.034469046,0.0,0.035648126,0.0,0.0,0.0,0.88655794"
573,"0.0,0.03462458,0.0,0.03564419,0.0,0.0,0.0,0.90024793"
574,"0.0,0.03576081,0.0,0.034822475,0.0,0.0,0.0,1.0718217"
575,"0.0,0.030872623,0.0,0.038411368,0.0,0.0,0.0,0.4280376"
576,"0.0,0.033871926,0.0,0.035925128,0.0,0.0,0.0,0.76379544"
577,"0.0,0.03285136,0.0,0.036939513,0.0,0.0,0.0,0.67362475"
578,"0.0,0.03425818,0.0,0.035940558,0.0,0.0,0.0,0.85926694"
579,"0.0,0.033738278,0.0,0.0360113,0.0,0.0,0.0,0.7938181"
580,"0.0,0.03328185,0.0,0.036809202,0.0,0.0,0.0,0.74993384"
581,"0.0,0.03580741,0.0,0.03496389,0.0,0.0,0.0,1.0852528"
582,"0.0,0.033318214,0.0,0.036420368,0.0,0.0,0.0,0.73577225"
583,"0.0,0.034966223,0.0,0.035069164,0.0,0.0,0.0,0.97754115"
584,"0.0,0.034265373,0.0,0.035766527,0.0,0.0,0.0,0.8575953"
585,"0.0,0.033726275,0.0,0.035878606,0.0,0.0,0.0,0.76096225"
586,"0.0,0.034118675,0.0,0.03547339,0.0,0.0,0.0,0.8238467"
587,"0.0,0.035918314,0.0,0.034740556,0.0,0.0,0.0,1.0793581"
588,"0.0,0.03661414,0.0,0.034676023,0.0,0.0,0.0,1.1505339"
589,"0.0,0.038338523,0.0,0.03405465,0.0,0.0,0.0,1.3967775"
590,"0.0,0.036800347,0.0,0.034446385,0.0,0.0,0.0,1.2064619"
591,"0.0,0.034277488,0.0,0.035800736,0.0,0.0,0.0,0.86182487"
592,"0.0,0.03588453,0.0,0.03490514,0.0,0.0,0.0,1.0841625"
593,"0.0,0.040853735,0.0,0.033337694,0.0,0.0,0.0,1.747493"
594,"0.0,0.036158815,0.0,0.034692965,0.0,0.0,0.0,1.1248243"
595,"0.0,0.037522033,0.0,0.03437423,0.0,0.0,0.0,1.2857375"
596,"0.0,0.03654003,0.0,0.03454871,0.0,0.0,0.0,1.1673329"
597,"0.0,0.036358543,0.0,0.034598455,0.0,0.0,0.0,1.1441655"
598,"0.0,0.033867918,0.0,0.035873786,0.0,0.0,0.0,0.796139"
599,"0.0,0.0383052,0.0,0.033936113,0.0,0.0,0.0,1.4023495"
600,"0.0,0.03360072,0.0,0.036144603,0.0,0.0,0.0,0.77439153"
601,"0.0,0.03419786,0.0,0.035772465,0.0,0.0,0.0,0.84961903"
602,"0.0,0.036560073,0.0,0.034535695,0.0,0.0,0.0,1.1994563"
603,"0.0,0.034015134,0.0,0.035408977,0.0,0.0,0.0,0.82535493"
604,"0.0,0.034970444,0.0,0.03563778,0.0,0.0,0.0,0.99930096"
605,"0.0,0.035528287,0.0,0.034973554,0.0,0.0,0.0,1.0489132"
606,"0.0,0.028890982,0.0,0.040216625,0.0,0.0,0.0,0.1650149"
607,"0.0,0.03329447,0.0,0.036668494,0.0,0.0,0.0,0.76194215"
608,"0.0,0.03899687,0.0,0.03374221,0.0,0.0,0.0,1.5160517"
609,"0.0,0.03363285,0.0,0.035914555,0.0,0.0,0.0,0.76002806"
610,"0.0,0.03540023,0.0,0.035148874,0.0,0.0,0.0,0.99490005"
611,"0.0,0.03051689,0.0,0.038685054,0.0,0.0,0.0,0.35403317"
612,"0.0,0.03230544,0.0,0.037177473,0.0,0.0,0.0,0.6103101"
613,"0.0,0.035868034,0.0,0.034756675,0.0,0.0,0.0,1.096422"
614,"0.0,0.03442286,0.0,0.035288196,0.0,0.0,0.0,0.90642"
615,"0.0,0.03730868,0.0,0.034315344,0.0,0.0,0.0,1.2885511"
616,"0.0,0.034211654,0.0,0.035516966,0.0,0.0,0.0,0.83498645"
617,"0.0,0.034416944,0.0,0.035878077,0.0,0.0,0.0,0.86873466"
618,"0.0,0.03199594,0.0,0.037512455,0.0,0.0,0.0,0.5609722"
619,"0.0,0.032626487,0.0,0.036933266,0.0,0.0,0.0,0.65290856"
620,"0.0,0.034639154,0.0,0.035522748,0.0,0.0,0.0,0.9020772"
621,"0.0,0.035446286,0.0,0.03499113,0.0,0.0,0.0,1.034231"
623,"0.0,0.033792622,0.0,0.03601436,0.0,0.0,0.0,0.80551374"
624,"0.0,0.03399515,0.0,0.035931658,0.0,0.0,0.0,0.8189187"
625,"0.0,0.03430279,0.0,0.035773404,0.0,0.0,0.0,0.87412006"
626,"0.0,0.03276309,0.0,0.03668927,0.0,0.0,0.0,0.6568847"
627,"0.0,0.035958607,0.0,0.0346632,0.0,0.0,0.0,1.0952915"
628,"0.0,0.036735725,0.0,0.034541618,0.0,0.0,0.0,1.203186"
629,"0.0,0.034464393,0.0,0.03576702,0.0,0.0,0.0,0.8769274"
630,"0.0,0.03501944,0.0,0.03510488,0.0,0.0,0.0,0.9792609"
631,"0.0,0.032035485,0.0,0.037499484,0.0,0.0,0.0,0.5812564"
632,"0.0,0.03406225,0.0,0.035843115,0.0,0.0,0.0,0.8533717"
633,"0.0,0.03378592,0.0,0.035749905,0.0,0.0,0.0,0.7795688"
634,"0.0,0.03275434,0.0,0.036991168,0.0,0.0,0.0,0.6473793"
635,"0.0,0.034743555,0.0,0.035165537,0.0,0.0,0.0,0.93659174"
636,"0.0,0.03390929,0.0,0.03616405,0.0,0.0,0.0,0.8278441"
637,"0.0,0.030919103,0.0,0.038414516,0.0,0.0,0.0,0.42642742"
638,"0.0,0.03435993,0.0,0.035596095,0.0,0.0,0.0,0.86946833"
639,"0.0,0.028991122,0.0,0.04023863,0.0,0.0,0.0,0.2084161"
640,"0.0,0.029918998,0.0,0.039654568,0.0,0.0,0.0,0.33891064"
641,"0.0,0.033368368,0.0,0.03639786,0.0,0.0,0.0,0.7219017"
642,"0.0,0.034079134,0.0,0.03605861,0.0,0.0,0.0,0.8292494"
643,"0.0,0.03352744,0.0,0.035963785,0.0,0.0,0.0,0.7471017"
644,"0.0,0.033444077,0.0,0.036135,0.0,0.0,0.0,0.7560749"
645,"0.0,0.0341387,0.0,0.03585908,0.0,0.0,0.0,0.8551232"
647,"0.0,0.035789546,0.0,0.03482201,0.0,0.0,0.0,1.08059"
648,"0.0,0.034478486,0.0,0.03545039,0.0,0.0,0.0,0.87710595"
649,"0.0,0.03394915,0.0,0.0364116,0.0,0.0,0.0,0.81389815"
650,"0.0,0.035623465,0.0,0.03495045,0.0,0.0,0.0,1.0643842"
651,"0.0,0.033403646,0.0,0.035890926,0.0,0.0,0.0,0.75508237"
652,"0.0,0.034966208,0.0,0.035072386,0.0,0.0,0.0,0.9736591"
653,"0.0,0.033540364,0.0,0.035882227,0.0,0.0,0.0,0.75308245"
654,"0.0,0.034362845,0.0,0.03554521,0.0,0.0,0.0,0.8699319"
655,"0.0,0.033591986,0.0,0.036008395,0.0,0.0,0.0,0.7685268"
656,"0.0,0.03122397,0.0,0.03820341,0.0,0.0,0.0,0.4688415"
657,"0.0,0.033174086,0.0,0.03696143,0.0,0.0,0.0,0.7355709"
658,"0.0,0.03349461,0.0,0.036506087,0.0,0.0,0.0,0.79129565"
659,"0.0,0.036126804,0.0,0.034792624,0.0,0.0,0.0,1.0921242"
660,"0.0,0.034013096,0.0,0.03587275,0.0,0.0,0.0,0.8441962"
661,"0.0,0.03584248,0.0,0.034825303,0.0,0.0,0.0,1.0560026"
662,"0.0,0.032919314,0.0,0.03659776,0.0,0.0,0.0,0.69516605"
663,"0.0,0.034475792,0.0,0.035375852,0.0,0.0,0.0,0.88372576"
664,"0.0,0.03323666,0.0,0.036244523,0.0,0.0,0.0,0.7173704"
665,"0.0,0.035339117,0.0,0.03490683,0.0,0.0,0.0,1.0059643"
666,"0.0,0.03428564,0.0,0.03568942,0.0,0.0,0.0,0.8760521"
667,"0.0,0.03178503,0.0,0.03747525,0.0,0.0,0.0,0.53148186"
668,"0.0,0.036072485,0.0,0.03466606,0.0,0.0,0.0,1.124687"
669,"0.0,0.035716265,0.0,0.034862258,0.0,0.0,0.0,1.0652044"
670,"0.0,0.035800394,0.0,0.03478647,0.0,0.0,0.0,1.0786862"
671,"0.0,0.036009252,0.0,0.034793362,0.0,0.0,0.0,1.0922699"
